Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,INTNSL,250
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,INTVKL,-146
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,NPSHYD,727
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,NUCLEAR,3452
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,OCGT,0
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,OIL,0
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,OTHER,333
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,PS,325
FUELINST,2024-01-08T15:25:00Z,2024-01-08T15:20:00Z,2024-01-08,31,WIND,10440
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,BIOMASS,2953
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,CCGT,23264
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,COAL,1353
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTELEC,-27
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTEW,14
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTFR,-998
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTIFA2,-4
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTIRL,-265
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTNED,1003
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTNEM,-324
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTNSL,250
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,INTVKL,-146
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,NPSHYD,728
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,NUCLEAR,3452
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,OCGT,0
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,OIL,0
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,OTHER,267
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,PS,376
FUELINST,2024-01-08T15:20:00Z,2024-01-08T15:15:00Z,2024-01-08,31,WIND,10349
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,BIOMASS,2952
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,CCGT,23318
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,COAL,1355
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTELEC,-27
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTEW,14
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTFR,-998
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTIFA2,-4
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTIRL,-290
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTNED,1004
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTNEM,-324
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTNSL,250
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,INTVKL,-146
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,NPSHYD,767
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,NUCLEAR,3451
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,OCGT,0
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,OIL,0
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,OTHER,291
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,PS,133
FUELINST,2024-01-08T15:15:00Z,2024-01-08T15:10:00Z,2024-01-08,31,WIND,10255
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,BIOMASS,2959
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,CCGT,23399
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,COAL,1361
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTELEC,-27
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTEW,14
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTFR,-998
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTIFA2,-4
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTIRL,-315
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTNED,1004
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTNEM,-324
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTNSL,217
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,INTVKL,-146
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,NPSHYD,813
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,NUCLEAR,3455
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,OCGT,0
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,OIL,0
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,OTHER,267
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,PS,134
FUELINST,2024-01-08T15:10:00Z,2024-01-08T15:05:00Z,2024-01-08,31,WIND,10172
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,BIOMASS,2986
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,CCGT,23325
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,COAL,1353
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTELEC,-28
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTEW,7
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTFR,-984
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTIFA2,-4
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTIRL,-340
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTNED,1004
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTNEM,-310
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTNSL,154
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,INTVKL,62
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,NPSHYD,795
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,NUCLEAR,3461
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,OCGT,0
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,OIL,0
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,OTHER,334
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,PS,15
FUELINST,2024-01-08T15:05:00Z,2024-01-08T15:00:00Z,2024-01-08,31,WIND,10193
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,BIOMASS,2985
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,CCGT,23097
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,COAL,1323
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTELEC,-26
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTEW,-10
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTFR,-937
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTIFA2,-4
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTIRL,-365
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTNED,1004
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTNEM,-78
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTNSL,91
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,INTVKL,457
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,NPSHYD,651
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,NUCLEAR,3461
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,OCGT,0
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,OIL,0
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,OTHER,321
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,PS,-13
FUELINST,2024-01-08T15:00:00Z,2024-01-08T14:55:00Z,2024-01-08,30,WIND,10167
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,BIOMASS,2982
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,CCGT,23000
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,COAL,1330
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTELEC,-26
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTEW,-35
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTFR,-923
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTIFA2,-4
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTIRL,-390
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTNED,1003
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTNEM,-60
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTNSL,29
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,INTVKL,632
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,NPSHYD,605
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,NUCLEAR,3456
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,OCGT,0
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,OIL,0
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,OTHER,264
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,PS,125
FUELINST,2024-01-08T14:55:00Z,2024-01-08T14:50:00Z,2024-01-08,30,WIND,10243
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,BIOMASS,2970
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,CCGT,23029
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,COAL,1333
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTELEC,-26
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTEW,-45
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTFR,-923
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTIFA2,-4
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTIRL,-415
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTNED,1004
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTNEM,-60
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTNSL,-5
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,INTVKL,632
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,NPSHYD,606
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,NUCLEAR,3455
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,OCGT,0
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,OIL,0
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,OTHER,237
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,PS,256
FUELINST,2024-01-08T14:50:00Z,2024-01-08T14:45:00Z,2024-01-08,30,WIND,10275
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,BIOMASS,2966
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,CCGT,23135
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,COAL,1329
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTELEC,-26
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTEW,-45
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTFR,-923
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTIFA2,-4
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTIRL,-440
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTNED,1004
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTNEM,-60
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTNSL,-5
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,INTVKL,632
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,NPSHYD,605
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,NUCLEAR,3457
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,OCGT,0
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,OIL,0
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,OTHER,213
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,PS,363
FUELINST,2024-01-08T14:45:00Z,2024-01-08T14:40:00Z,2024-01-08,30,WIND,10185
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,BIOMASS,2959
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,CCGT,23164
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,COAL,1328
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTELEC,-26
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTEW,-32
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTFR,-923
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTIFA2,-4
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTIRL,-450
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTNED,1004
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTNEM,-60
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTNSL,-5
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,INTVKL,632
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,NPSHYD,604
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,NUCLEAR,3448
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,OCGT,0
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,OIL,0
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,OTHER,245
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,PS,409
FUELINST,2024-01-08T14:40:00Z,2024-01-08T14:35:00Z,2024-01-08,30,WIND,10213
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,BIOMASS,2957
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,CCGT,23245
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,COAL,1331
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTELEC,-26
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTEW,-6
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTFR,-923
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTIFA2,-4
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTIRL,-450
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTNED,1004
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTNEM,-60
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTNSL,-5
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,INTVKL,632
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,NPSHYD,598
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,NUCLEAR,3447
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,OCGT,0
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,OIL,0
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,OTHER,256
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,PS,47
FUELINST,2024-01-08T14:35:00Z,2024-01-08T14:30:00Z,2024-01-08,30,WIND,10270
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,BIOMASS,2956
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,CCGT,23223
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,COAL,1330
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTELEC,-26
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTEW,0
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTFR,-923
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTIFA2,-4
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTIRL,-437
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTNED,1003
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTNEM,-60
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTNSL,-5
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,INTVKL,632
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,NPSHYD,584
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,NUCLEAR,3455
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,OCGT,0
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,OIL,0
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,OTHER,184
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,PS,-13
FUELINST,2024-01-08T14:30:00Z,2024-01-08T14:25:00Z,2024-01-08,29,WIND,10292
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,BIOMASS,2946
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,CCGT,23143
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,COAL,1327
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTELEC,-26
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTEW,0
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTFR,-923
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTIFA2,-4
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTIRL,-423
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTNED,1003
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTNEM,-60
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTNSL,-5
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,INTVKL,632
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,NPSHYD,586
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,NUCLEAR,3457
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,OCGT,0
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,OIL,0
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,OTHER,182
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,PS,-13
FUELINST,2024-01-08T14:25:00Z,2024-01-08T14:20:00Z,2024-01-08,29,WIND,10333
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,BIOMASS,2928
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,CCGT,23093
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,COAL,1327
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTELEC,-26
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTEW,0
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTFR,-923
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTIFA2,-4
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTIRL,-423
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTNED,1005
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTNEM,-60
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTNSL,-5
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,INTVKL,632
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,NPSHYD,585
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,NUCLEAR,3451
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,OCGT,0
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,OIL,0
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,OTHER,185
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,PS,-13
FUELINST,2024-01-08T14:20:00Z,2024-01-08T14:15:00Z,2024-01-08,29,WIND,10359
FUELINST,2024-01-08T14:15:00Z,2024-01-08T14:10:00Z,2024-01-08,29,BIOMASS,2921
FUELINST,2024-01-08T14:15:00Z,2024-01-08T14:10:00Z,2024-01-08,29,CCGT,22963
FUELINST,2024-01-08T14:15:00Z,2024-01-08T14:10:00Z,2024-01-08,29,COAL,1327
FUELINST,2024-01-08T14:15:00Z,2024-01-08T14:10:00Z,2024-01-08,29,INTELEC,-26
FUELINST,2024-01-08T14:15:00Z,2024-01-08T14:10:00Z,2024-01-08,29,INTEW,0
FUELINST,2024-01-08T14:15:00Z,2024-01-08T14:10:00Z,2024-01-08,29,INTFR,-923
